source,source_doi,source_coda_id,recording_id,date,time_in_recording_s,n_clicks,coda_duration_s,whale_photo_id,local_speaker_id,social_unit,clan,coda_type,location,latitude,longitude,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40
sharma2024_dswp,10.1038/s41467-024-47221-8,2123,,31/01/2009,,4,0.982,,,J,EC1,4-NOISE,"Dominica, Eastern Caribbean",,,0.4875,0.2699,0.2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2124,,31/01/2009,,5,1.2614,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4622,0.4257,0.1743,0.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2125,,31/01/2009,,5,0.9048,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3135,0.2848,0.1647,0.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2126,,31/01/2009,,5,1.2773,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4708,0.4477,0.1976,0.1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2127,,31/01/2009,,5,1.0118,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3614,0.3123,0.1665,0.1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2128,,31/01/2009,,5,0.7836,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.244,0.219,0.1537,0.1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2129,,31/01/2009,,5,0.9297,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3203,0.2904,0.1555,0.1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2130,,31/01/2009,,5,0.9555,5981,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3409,0.3044,0.1669,0.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2131,,31/01/2009,,5,1.0218,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3538,0.3155,0.1846,0.1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2132,,31/01/2009,,5,1.2873,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4575,0.4467,0.1885,0.1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2133,,31/01/2009,,5,0.7695,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2243,0.2085,0.1603,0.1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2134,,31/01/2009,,5,1.3415,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4849,0.4579,0.1778,0.2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2135,,31/01/2009,,5,1.3694,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4991,0.5017,0.1867,0.1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2136,,31/01/2009,,5,1.2322,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4415,0.4178,0.1986,0.1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2137,,31/01/2009,,5,1.2021,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.433,0.4119,0.1884,0.1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2138,,31/01/2009,,5,1.2171,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4379,0.411,0.1933,0.1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2139,,31/01/2009,,5,1.1563,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4103,0.3797,0.2058,0.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2140,,31/01/2009,,5,0.9837,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3332,0.2973,0.1797,0.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2141,,31/01/2009,,5,0.8265,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2525,0.2435,0.1665,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2142,,31/01/2009,,5,0.9405,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3029,0.327,0.164,0.1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2143,,31/01/2009,,5,0.936,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2962,0.3169,0.1718,0.1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2144,,31/01/2009,,5,0.9508,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3216,0.2922,0.1827,0.1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2145,,31/01/2009,,5,1.2607,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4346,0.441,0.1911,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2146,,31/01/2009,,5,1.2889,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4549,0.4434,0.2087,0.1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2147,,31/01/2009,,5,0.8094,5978,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2496,0.2441,0.1692,0.1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2148,,31/01/2009,,6,0.9831,5978,,J,EC1,6-NOISE,"Dominica, Eastern Caribbean",,,0.2335,0.2379,0.1481,0.1458,0.2178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2149,,06/02/2010,,5,0.9992,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.358,0.32,0.1657,0.1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2150,,06/02/2010,,5,0.9242,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3522,0.2728,0.1438,0.1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2151,,06/02/2010,,5,0.8442,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2937,0.247,0.1564,0.1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2152,,06/02/2010,,5,0.9251,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3135,0.2757,0.1759,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2153,,06/02/2010,,5,0.938,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3148,0.2895,0.1766,0.1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2154,,06/02/2010,,5,0.9293,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3261,0.2596,0.1698,0.1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2155,,06/02/2010,,5,0.9763,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3407,0.3221,0.1679,0.1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2156,,06/02/2010,,5,0.9665,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3435,0.318,0.1459,0.1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2157,,06/02/2010,,5,0.8764,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3473,0.2412,0.1402,0.1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2158,,06/02/2010,,5,1.0108,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3584,0.2995,0.1825,0.1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2159,,06/02/2010,,5,0.8004,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2456,0.2428,0.1591,0.1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2160,,06/02/2010,,5,0.8077,,,J,EC1,5-NOISE,"Dominica, Eastern Caribbean",,,0.2419,0.1773,0.1412,0.2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2161,,06/02/2010,,5,1.0651,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3737,0.3507,0.1653,0.1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2162,,06/02/2010,,5,0.7555,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2286,0.222,0.162,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2163,,06/02/2010,,5,1.1386,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4003,0.3663,0.1756,0.1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2164,,06/02/2010,,5,1.1546,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4121,0.3774,0.1968,0.1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2165,,06/02/2010,,5,1.169,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.4151,0.3831,0.1835,0.1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2166,,06/02/2010,,5,0.8819,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2675,0.2879,0.174,0.1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2167,,06/02/2010,,5,0.7004,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.1913,0.2289,0.1524,0.1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2168,,06/02/2010,,5,0.7481,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2316,0.2274,0.1584,0.1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2169,,06/02/2010,,5,0.849,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2747,0.2579,0.1517,0.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2170,,06/02/2010,,5,0.8417,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2639,0.2689,0.1588,0.1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2171,,06/02/2010,,5,1.0668,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3635,0.3256,0.1998,0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2172,,06/02/2010,,5,0.841,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2639,0.2356,0.1857,0.1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2173,,06/02/2010,,5,0.8992,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2989,0.275,0.168,0.1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2174,,06/02/2010,,5,0.933,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.2915,0.3118,0.1862,0.1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2175,,06/02/2010,,5,1.0089,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.3331,0.3334,0.1852,0.1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2176,,06/02/2010,,5,0.9995,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.324,0.3249,0.181,0.1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2024_dswp,10.1038/s41467-024-47221-8,2177,,06/02/2010,,5,0.983,,,J,EC1,1+1+3,"Dominica, Eastern Caribbean",,,0.32,0.3135,0.1892,0.1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
