source,source_doi,source_coda_id,recording_id,date,time_in_recording_s,n_clicks,coda_duration_s,whale_photo_id,local_speaker_id,social_unit,clan,location,latitude,longitude,rhythm,extra_click,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40
sharma2025_birth,10.1038/s41598-025-27438-3,row61,CETI23-277,2023,98.09763,5,1.0100000000000051,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.375600000000006,0.332329999999999,0.160690000000002,0.141379999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row62,CETI23-277,2023,98.65163,5,0.7952900000000089,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.255120000000005,0.232349999999997,0.164900000000003,0.142920000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row63,CETI23-277,2023,102.2344,5,1.041000000000011,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.3874,0.345500000000001,0.149500000000003,0.158600000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row64,CETI23-277,2023,102.7978,5,0.783100000000005,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.252800000000008,0.233199999999997,0.153999999999996,0.143100000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row65,CETI23-277,2023,106.4375,5,1.0330000000000021,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.380399999999995,0.348800000000011,0.161199999999994,0.142600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row66,CETI23-277,2023,106.644,5,0.782499999999999,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.245399999999989,0.242699999999999,0.153600000000012,0.140799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row67,CETI23-277,2023,110.2064,5,1.055499999999995,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.386499999999998,0.345100000000002,0.161500000000004,0.162399999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row68,CETI23-277,2023,110.6325,5,0.7949000000000129,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.262500000000003,0.234800000000007,0.155299999999997,0.142300000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row69,CETI23-277,2023,114.1603,5,1.064499999999995,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.385099999999994,0.362899999999996,0.167299999999997,0.149200000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row70,CETI23-277,2023,114.4759,5,0.789400000000001,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.248000000000005,0.240399999999994,0.170100000000005,0.130899999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row71,CETI23-277,2023,117.8503,5,1.03779999999999,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.3797,0.353399999999993,0.16510000000001,0.139599999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row72,CETI23-277,2023,118.1633,5,0.774299999999996,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.236099999999993,0.254099999999994,0.144600000000011,0.139499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row73,CETI23-277,2023,121.7044,4,0.8737,,CETI23-277_seg1,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.383099999999999,0.334699999999998,0.155900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row74,CETI23-277,2023,121.73,5,0.787599999999998,,CETI23-277_seg2,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.253999999999991,0.2393,0.149100000000004,0.145200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharma2025_birth,10.1038/s41598-025-27438-3,row75,CETI23-277,2023,121.963,5,1.075800000000001,,CETI23-277_seg3,,EC1,"Dominica, Eastern Caribbean (live birth event)",,,,,0.3887,0.375800000000012,0.150899999999993,0.160399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
