source,source_doi,source_coda_id,recording_id,date,time_in_recording_s,n_clicks,coda_duration_s,whale_photo_id,local_speaker_id,social_unit,clan,coda_type,location,latitude,longitude,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0023,49,11/12/1981,,6,0.2713845,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.0364215,0.0476211,0.0468313,0.0592825,0.0812281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0024,49,11/12/1981,,5,0.5976488,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1444764,0.1491441,0.1522034,0.1518249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0025,49,11/12/1981,,9,1.310308,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1643092,0.1668003,0.1625264,0.1586061,0.1620712,0.1632602,0.1604394,0.1722952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0026,49,11/12/1981,,9,1.290354,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1839096,0.1588641,0.1611637,0.1531964,0.1627155,0.1549523,0.15432,0.1612324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0027,49,11/12/1981,,5,0.4216334,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.1029285,0.1239712,0.0941296,0.1006041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0028,49,11/12/1981,,5,0.7815494,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2542583,0.2758899,0.1205466,0.1308546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0029,49,11/12/1981,,5,0.8360604,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.3008051,0.2599619,0.1401578,0.1351356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0030,49,11/12/1981,,5,0.8016531,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2632589,0.2677362,0.1385201,0.1321379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0031,49,11/12/1981,,5,0.8047382,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2538077,0.2596894,0.1432794,0.1479617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hersh2021_idcallr,10.1111/2041-210X.13524,WAT0032,49,11/12/1981,,5,0.821533,,,49,,,"Eastern Caribbean, Watkins archive (CAR)",,,0.2543715,0.2552763,0.1605825,0.1513027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
